User_Cd,PayPartner_Cd,ValidFlag,Name,Sname,Aname,PostNo,TelNo,FaxNo,Address1,Address2,HAddress1,HAddress2,MailAddress1,MailAddress2,Operator1,Operator2,CashPaySight,PayDateAdjustType,PayTotalType,TaxTotalType,TaxRoundType,PayConditionType,PayDetailAutoPrint,FeeChargeType,PayBankAccountType,BankAccountUseType,BankTransferType,Bank_Cd,Branch_Cd,BankAccountType,BankAccountNo,BankAccountName,PrintType,PDFOutputType,PDFTransfer_Cd,PDFDirectTransfer,PayDetailOutputType,PayDetailTransfer_Cd,PayDetailDirectTransfer,RsvChar1,RsvChar2,RsvChar3,RsvChar4,RsvNum1,RsvNum2,RsvNum3,RsvNum4,RsvDate1,RsvDateTime1,AddOperator_Cd,AddDateTime,AddProc_Cd,UpdOperator_Cd,UpdDateTime,UpdProc_Cd
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","117","x","x","x","x","x","null","x","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2021-12-31","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","118","x","x","x","x","x",NULL,"x","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","1994-02-01","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","119","x","x","x","x","x","NULL","x","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2017-03-15","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","120","x","x","x","x","x","x","","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","1999-02-15","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","121","x","x","x","x","x","x",,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2019-08-13","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","122","x","x","x","x","x","x",null,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","1993-08-16","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","123","x","x","x","x","x","x","null","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2001-12-12","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","124","x","x","x","x","x","x",NULL,"xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","1994-02-11","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","125","x","x","x","x","x","x","NULL","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2003-01-21","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","126","x","x","x","x","x","x","x","","x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","2014-08-12","0","0","0","0","0","0","0"
"0","xxxxxx","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","0","0","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","127","x","x","x","x","x","x","x",,"x","x","xxxx","xxx","x","xxxxxxx","xxxxxxxxxXxxxxxxxxxXxxxxxxxxxX","x","x","xxxxxx","xxxxxxxx","xxxxxxxxxX","xxxxxx","xxxxxxxx","xxxxxxxxxX","0","0","0","0","0","0","0","1999-11-24","0","0","0","0","0","0","0"
